no,smiles,tm
22854,O=[N+](C1C(C2=CC=C(OC)C=C2)N(C3=CC=CC=C3)OC1C4=CC=CC=C4)[O-],112
22855,O=[N+](C1=CC(C2=CC=C(C3=CC=CC=C3)O2)=CC=C1)[O-],112
22856,O=[N+](C1=CC2=CC=CC=C2N=C1C3=CC=CC(C)=C3)[O-],112
22857,O=NN1C(C2=CC=CO2)C(C3=CC=CO3)N=C1C4=CC=CO4,112
22858,CC(C)(COC(C1=CC=C([N+]([O-])=O)C=C1)=O)C2C(O2)=O,112
22859,O=[N+](C1=CC=C(C2C3N(C(C4=CC=CC=C4)OC3)C(C5=CC=CC=C5)O2)C=C1)[O-],112
22860,O=[N+](C1=CC=C(N2N=CC=C2NC)C=C1)[O-],112
22861,O=[N+](C1=CC=C(N2N=CC3=C2CCCC3)C=C1)[O-],112
22862,O=C(C1=C(N2CCCCC2)N=C(C)C(C(OC)=O)C1C3=CC=CC([N+]([O-])=O)=C3)OC(C)C,112
22863,O=[N+](C1=CN=C(C)N1CC2=CC=CC=C2)[O-],112
22864,O=[N+](C1=CC2=[N+]([O-])N(C3CCCCC3)N=C2C=C1)[O-],112
22865,O=C(C1=NOC(C)=N1)C2=CC=C([N+]([O-])=O)C=C2,112
22866,O=[N+](C1=CC=C(C2=NOC3(N(CC)CC)C2CCCC3)O1)[O-],112
22867,O=C1N=C(NC)C([N+]([O-])=O)=CN1,112
22868,CC(C)(C)C(N(C1=CC=C([N+]([O-])=O)C=C1)N)=O,112
22869,O=C1C=CC(C2=CC=CC=C2)=NN1C3=CC=CC=C3[N+]([O-])=O,112
22870,CC(N(CCOC)CCOC1=CN=C(C2=CC=C([N+]([O-])=O)O2)N=C1)=O,112
22871,N=C1C2=C(N(C)N=C2C3=NC=C([N+]([O-])=O)N3C)N=CN1CCCCCCCCC=CCCCCCCCC,112
22872,O=C(OC1=C2N=CC=CC2=CC=C1[N+]([O-])=O)C3=CC=CC=C3OCC,112
22873,O=C(NCC(C#N)C)C1=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C1C,112
22874,O=C1C(C2=CC=CC=C2)([N+]([O-])=O)C(C3=CC=CC=C3C)([N+]([O-])=O)C4=C1C=CC=C4,112
22875,O=[N+](C1=CC(C)=CC=C1OC#N)[O-],112
22876,O=[N+](C([N+]([O-])=O)CNC(C)C)[O-],112
22877,O=[N+](C1=CC=CC=C1CC2=CC=C([N+]([O-])=O)C=C2[N+]([O-])=O)[O-],112
22878,O=C(OC)C1=CC([N+]([O-])=O)=CC=C1CC#N,112
22879,O=C(NC1=CC=C([N+]([O-])=O)C=C1)NCCCCCC,112
22880,CC(N(C1=CC=C(N)C=C1)C2=CC=C([N+]([O-])=O)C=C2)C,112
22881,O=C(C1=CC=CC=C1[N+]([O-])=O)N(C)C(C2=CC=CC=C2)C#N,112
22882,O=CC1=CC=C(C(C)C)C=C1,112
22883,O=C([C@H]1CC[C@H](C(N(C)N=O)=O)CC1)N(C)N=O,112
22884,C/C(C1=CC=CC=C1)=N\OC2=C([N+]([O-])=O)C=C([N+]([O-])=O)C=C2[N+]([O-])=O,112
22885,CC(N(N=O)[C@@H](C1=CC=CC=C1)C(C2=CC=CC=C2)C3=CC=CC=C3)=O,112
22886,O=[N+](C1=CC=CC=C1C=NOCC2=CC=C([N+]([O-])=O)C=C2)[O-],112
22887,O=C(OC(C)(C)C#C)C1=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C1,112
22888,CCCC(C1=CC=C([N+]([O-])=O)C=C1)C2=CC=C([N+]([O-])=O)C=C2,112
22889,O=C(OC1C(N(C)C)C2=C(C=CC=C2)CC1)C3=CC=C([N+]([O-])=O)C=C3,112
22890,O=[N+](C1=CC(N=NC2=C(OC(C)=O)C(OC)=CC(CC=C)=C2)=CC=C1)[O-],112
22891,O=[N+](C1=CC=C(NN=C(C2=CC=CC=C2C3(C)CC3)C4=CC=CC=C4C5(C)CC5)C=C1)[O-],112
22892,O=[N+](C1=C(C2=NC=CC=C2[N+]([O-])=O)C=CN=C1)[O-],112
22893,C#CCN1C2=CC=C([N+]([O-])=O)C=C2N=C1CN3CCOCC3,112
22894,[O-][N+](C1=CC=CC=C1)=CC2=CC=C(N(CC)CC)C=C2,112
22895,O=C1OC(OC)CC2=C1C=CC=C2[N+]([O-])=O,112
22896,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])C[C@@H]([N+]([O-])=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,112
22897,O=[N+](C1=C(ON=CC2=CC=CC=C2)C(OC3CCCCC3)=CC([N+]([O-])=O)=C1)[O-],112
22898,COC1=C([N+]([O-])=O)C(C(OC)=O)=C(C(OC)=O)C=C1OC,112
22899,O=[N+](C1=C2C(C3OCCO3)=CC=NC2=CC=C1OC)[O-],112
22900,O=C1N(C2=CC=CC=C2)C(N)C3=C1C=CC=C3,112
22901,O=[N+]([C@H]1[C@H](C2=CC=C(N(C)C)C=C2)N(C3=CC=CC=C3)O[C@@H]1C4=CC=CC=C4)[O-],112
22902,O=[N+](C1=CC(N(C)C)=C2C(N(C)C)=CC=C3CCC1=C32)[O-],112
22903,O=C(C1=CC(C2=CC=C([N+]([O-])=O)C=C2C3=CC=CC=C3)=CC=C1)OC,112
22904,O=[N+](C=C(NN=C(C=C1)C=CC1=O)C)[O-],112
22905,CC(C)=CCOC(C1=CC=CC=C1)C([N+]([O-])=O)C(C2=CC=CC=C2)C[N+]([O-])=O,112
22906,O=C(OC)C1=CC=C([N+]([O-])=O)C=C1COC2=CC=CC=C2,112
22907,O=[N+](C1=CC=C(C2OC3=CC=CC=C3C4=CC=CC=C4O2)C=C1)[O-],112
22908,N#CC1=CC=C([N+]([O-])=O)C=C1COC2=CC=CC=C2,112
22909,O=C1N(C(C2=CC3=C(OCCO3)C=C2[N+]([O-])=O)=O)CCC4=C1NC5=C4C=CC=C5,112
22910,O=[N+](C1=CC=CC=C1C2=NN[C@@H](C)CC3=CC(OC)=C(OC)C=C32)[O-],112
22911,O=C(C1CCCC2=CC=CC=C2[N+]([O-])=O)OC(C)(C)OC1=O,112
22912,O=[N+](C1=CC(C=NC2C(N=CC3=CC=CC([N+]([O-])=O)=C3)CCCC2)=CC=C1)[O-],112
22913,O=C(OC(C)(C)C)NC1=CC([N+]([O-])=O)=CC=C1OCC#C,112
22914,CC1=CC=C(C#CC2=CC=CC=C2/N=C/C3=CC=C([N+]([O-])=O)C=C3)C=C1,112
22915,O=NN1CCC(C2=CC=NC=C2)CC1,112
22916,O=[N+](C1=C(C)C=C(ON=C2)C2=C1C)[O-],112
22917,O=NN(C1=NC=C([N+]([O-])=O)C=C1)C2=CC=CC=C2,112
22918,O=NN(CC1([N+]([O-])=O)COC(C)(C)OC1)C,112
22919,O=[N+](C1=CC=C(C=C1)C=CC2=NC3=C(C)C=CC=C3C=C2)[O-],112
22920,O=[N+](C1=CC=C(N2C3=C(CCCCC3)C=C2C)C=C1)[O-],112
22921,O=C(N1N=C2C([N+]([O-])=O)=CC=CC2=C1)C3=CC=CC=C3[N+]([O-])=O,112
22922,O=[N+](C1=CC=C(N2N=C(C)C([N+]([O-])=O)=C2OCC)C=C1)[O-],112
22923,O=[N+](C1=C(C=C2N(C)CCC3=CC4=C(OCO4)C(OC)=C23)C=C5OCOC5=C1)[O-],112
22924,NC1=CC=C([N+]([O-])=O)C(NC(C)C)=N1,112
22925,O=C(C1C(N2CCCCC2)=NC(C)=C(C(OC)=O)C1C3=CC=CC([N+]([O-])=O)=C3)OC(C)C,112
22926,O=[N+](C1=C(N)C(C)=NC(C)=C1)[O-],112
22927,O=[N+](C1=C(N(C)C)C=NN1C2=CC=C(C(C)=O)C=C2)[O-],112
22928,O=[N+](C1=C(C)N(C)N=C1C#N)[O-],112
22929,O=[N+](C1=CN=C(C(C)=NOC(NC)=O)N1)[O-],112
22930,O=C1C(N2CCCC2)=C([N+]([O-])=O)C=NN1C3=CC=CC=C3,112
22931,O=[N+](C1=CC=C(N/N=C2C(CC)(CC=C)CCCC\2)C([N+]([O-])=O)=C1)[O-],112
22932,O=C1N(C2=CC=CC([N+]([O-])=O)=C2)CCN1CCN3CCN(C)CC3,112
22933,CC(C1=CC=CC=C1OC)C/C=N/NC2=CC=C([N+]([O-])=O)C=C2[N+]([O-])=O,112
22934,O=C1N(C)C(CN1N=O)=O,112
22935,O=[N+](C1=NN(C2=CC=C(OC)C=C2)N=C1)[O-],112
22936,O=NN(C)C1=NC(NCC)=NC(N=[N+]=[N-])=N1,112
22937,O=C(C1=C([N+]([O-])=O)N=C(CCC)N1CCCC)NC(C)C,112
22938,N#CC1=CN2C(C=C1)NN=C(C3=CC=C([N+]([O-])=O)C=C3)C2,112
22939,O=C(C1(C2=CC=C([N+]([O-])=O)C=C2)N=NC(C)C1C3=CC=CC=C3)OC,112
22940,O=C1N(C2=CC=CC=C2)NC(C)=C1C(C3=CC=C(OC)C=C3)C([N+]([O-])=O)C,112
22941,O=C(C1=CC([N+]([O-])=O)=CC=C1N2C=CN=C2CN(CC3=CC=C(OC)C=C3)C)C4=NC=CC=C4,112
22942,O=[N+](C1=C(NCCOC)N=C2C=CC=CN21)[O-],112
22943,C=C(C)C(CCC(C)C)=NNC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O,112
22944,CC(CCCOC)(C)/C=N\NC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O,112
22945,O=[N+](C1=CC=C(NN=C(COC2=CC=CC=C2)CCCCCCCCC(COC3=CC=CC=C3)=NNC4=CC=C([N+]([O-])=O)C=C4[N+]([O-])=O)C([N+]([O-])=O)=C1)[O-],112
22946,O=C(N1C2=CC=CC=C2[N+]([O-])=O)OC3=C4C=CC=CC4=CC=C3C1=O,112
22947,CC1(C)OC(C)(C)C2C1N(C)C(C)(C)CC2=NNC3=CC=C([N+]([O-])=O)C=C3[N+]([O-])=O,112
22948,O=[N+](C1OC(C2=CC=CC=C2)=C(C(C3=CC=CC=C3)=O)C1C4=CC=C(OC)C=C4)[O-],112
22949,O=[N+](C1=CC2=C(NC=C2OCC)C=C1)[O-],112
22950,O=C1N(CCCC)C(C2=C1C=C([N+]([O-])=O)C=C2)=C,112
22951,CC(OC1=CC=C(OC2=NC=C([N+]([O-])=O)C=C2)C=C1)C(OC)=O,112
22952,O=C(N)NNC(C[N+]([O-])=O)CC,112
22953,CC1=CC=C(OC)C(N=NC2=CC=CC([N+]([O-])=O)=C2)=C1,112
22954,O=[N+](C1=CC=C(N(C)/N=C/C2=CC=C(C(C)C)C=C2)C=C1)[O-],112
22955,CC(CC(C)C([N+]([O-])=O)(C)C)=NNC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O,112
22956,CCCCCCCCCCCCCCC/C(C1=CC=C(C)C=C1)=N/NC2=CC=C([N+]([O-])=O)C=C2[N+]([O-])=O,112
22957,NC1=C([N+]([O-])=O)C=C(C(C2=CC=CC=C2)(C)C)C=C1[N+]([O-])=O,112
22958,CCC=CCCC=CC=NNC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O,112
22959,O=[N+](C1=CC=C(NN=CCC(C)C2=CC=C(C)C=C2)C([N+]([O-])=O)=C1)[O-],112
22960,O=C(OC1CC2=C(C(OC)=CC=C2)CC1)C3=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C3,112
22961,O=C(NC)C1=CC=CC(/C=C([N+]([O-])=O)/CC)=C1,112
22962,O=[N+](/C(C1=CC=CC=C1)=C/C2=CC=C(OC)C=C2OC)[O-],112
22963,CC1CC2(OC(C3=CC=C([N+]([O-])=O)C=C3)=O)C4=CC=CC=C4C1C2,112
22964,CC(N(CC(C)=NNC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O)N)=O,112
22965,O=C(N(/C(C1=CC=C(OC)C=C1)=N/C2=CC=C(C)C=C2)C3=CC=C(C)C=C3)C4=CC=C([N+]([O-])=O)C=C4,112
22966,O=C(OC)C1=C([N+]([O-])=O)C=CC(C)=C1C(OC)=O,112
22967,CCCC(N)C([N+]([O-])=O)[N+]([O-])=O,112
22968,O=[N+](C1=C(N)C=CC2=C(C)C(C)=C(C)C(C)=C12)[O-],112
22969,O=C(C1=C2C=CC=C1[N+]([O-])=O)C3CC=CC(C)C3C2=O,112
22970,O=[N+](C1=CC2=CC(OC)=C(OCCCCCC)C=C2C3=CC=CC=C31)[O-],112
22971,O=C(O)OCC1=C([N+]([O-])=O)C(C2=CC=CC=C2)=CC=C1[N+]([O-])=O,112
22972,CC(C(C1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O)C(C2=CC=C(C)C=C2)=O)=O,112
22973,COCC1=C(OC)C=C(OC)C([N+]([O-])=O)=C1,112
22974,O=C(C1CC2([N+]([O-])=O)C3=C(C=CC=C3)C1C4=CC=CC=C24)OC,112
22975,O=C(OC1CC(C(C)(C)C)C1)C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2,112
22976,O=C(C1=CC=C(C)C=C1)C(NC2=CC=CC=C2)C[N+]([O-])=O,112
22977,O=C(NCC)C1=CC=CC=C1/N=C/C2=CC=CC([N+]([O-])=O)=C2,112
22978,CC1=CC([N+]([O-])=O)=C(NC2=CC=CC=C2N)C([N+]([O-])=O)=C1,112
22979,CC1=CC=C(NC2=C([N+]([O-])=O)C=C([N+]([O-])=O)C=C2C)C(N)=C1,112
22980,[N-]=[N+]=NC1=C([N+]([O-])=O)C=C(NC(C)=O)C=C1[N+]([O-])=O,112
22981,CCN(C12C(CCCC2)N=NN1C3=CC=C([N+]([O-])=O)C=C3)CC,112
22982,O=C(N(C(C(C1=CC=C([N+]([O-])=O)C=C1)=[N+]=[N-])=O)C)C2=CC=C(OC)C=C2,112
22983,CC(N(C(C)=O)C1=C(C(C)C)C=C(C(C)C)C(C)=C1[N+]([O-])=O)=O,112
22984,C/C(C1=CC=CC(C)=C1)=N\OC2=C([N+]([O-])=O)C=C([N+]([O-])=O)C=C2[N+]([O-])=O,112
22985,CC(C1)CCC(C(C)C)C1=NOC2=CC=C([N+]([O-])=O)C=C2[N+]([O-])=O,112
22986,O=C(O[C@H]1CC[C@@H](C(C)C)CC1)C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2,112
22987,CC1(C)CC2CC([N+]([O-])=O)C1(C)C2,112
22988,O=C(NN=C(C)CC)C1=CC=CC([N+]([O-])=O)=C1,112
22989,O=[N+](C1=CC=CC=C1NN=C([N+]([O-])=O)C)[O-],112
22990,O=[N+](C1=CC(C=NNC2=CC=CC=C2)=CC=C1C)[O-],112
22991,N#CC(C1=CC=CC([N+]([O-])=O)=C1)=NC2=CC=C(C)C=C2,112
22992,O=[N+](C1=C(C)C=C(C([N+]([O-])=O)=C1)NCC(C)C)[O-],112
22993,CC=NNC1=C([N+]([O-])=O)C=CC(C)=C1[N+]([O-])=O,112
22994,O=[N+](CC(NNC1=CC=CC=C1)C2=CC=C(OC)C=C2)[O-],112
22995,O=C(OC(C)C)NC1=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C1,112
22996,CC(CC1=C([N+]([O-])=O)C=CC=C1[N+]([O-])=O)=NNC2=CC=CC=C2,112
22997,O=C(OC1=CC=C2C=CC=CC2=C1C(C)C)C3=CC=C([N+]([O-])=O)C=C3,112
22998,O=[N+](C1=CC=C(C=C1)C(N(CC)C2=CC=CC=C2)=NC3=CC=CC=C3)[O-],112
22999,O=C(ON=CC1=CC([N+]([O-])=O)=C(OC(C)=O)C(OC)=C1)C,112
23000,O=C(C1=CC=C(C([N+]([O-])=O)=C1)C=CC2=CC=CC(OC)=C2OC)OC,112
23001,O=[N+](C1=CC=CC=C1C=NC2=CC=C(OC)C(OC3=CC=CC=C3)=C2)[O-],112
23002,O=C(OC(C1=CC=CC=C1)(C)C#C)C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2,112
23003,O=C(NC1=C([N+]([O-])=O)C=C(C)C=C1[N+]([O-])=O)N(C)[N+]([O-])=O,112
23004,O=C(C1=CC=CC=C1)C(OC(NC2=CC=CC([N+]([O-])=O)=C2)=O)C3=CC=CC=C3,112
23005,O=C(OC1=CC(OC)=CC=C1CCCC)C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2,112
23006,O=C(OC(C1=CC=CC=C1)C(CC)CCC)C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2,112
23007,O=[N+](C1=CC=C(NN=C2CC=CCC2C3=CC=C(OC)C=C3)C([N+]([O-])=O)=C1)[O-],112
23008,CC(CC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O)CCC(C)CC2=CC=C([N+]([O-])=O)C=C2[N+]([O-])=O,112
23009,C=C(N(N=O)C1=CC=CC(C)=C1)N(N=O)C2=CC=CC(C)=C2,112
23010,O=[N+](N(CC)C1=CC(OCC)=C([N+]([O-])=O)C=C1[N+]([O-])=O)[O-],112
23011,O=[N+](C1=CC=C(C2(OC3=CC=C(C)C=C3)OCC2(C)C)C=C1)[O-],112
23012,O=[N+](C1=C(CON(C(C)(C)C)C(C)(C)C)N=C2C=CC=CN21)[O-],112
23013,O=[N+](C1=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C1)[O-].C23=CC=C4C=CC=CC4=C2CCO3,112
23014,O=[N+](C1=CC=C(C=CC2=C(C)C=C(C)C=C2C)O1)[O-],112
23015,O=[N+](C1=CC=C2N=CC=CC2=C1C[N+]([O-])=O)[O-],112
23016,O=[N+](C1=CC=C2N=C(N(CC)CC)COC2=C1)[O-],112
23017,O=[N+](C1=CC=C(C2=NON=C2)C([N+]([O-])=O)=C1)[O-],112
23018,O=C([C@H]1[C@H](C)N[C@H](C)[C@@H](C#N)[C@@H]1C2=CC=CC([N+]([O-])=O)=C2)OC,112
23019,O=C(O[C@@H]1/C(C=CC1)=N/OC)C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2,112
23020,O=C(C1=CC=CN1C(C2=CC=C(C)C(OCC3=CC=CC=C3)=C2[N+]([O-])=O)=O)OC,112
23021,O=[N+](C1=CC=C2N=NN(OC(C3=CC=CC=C3C)=O)C2=C1)[O-],112
23022,O=C(OC1=CC=C([N+]([O-])=O)C=C1)C2=NC=C(OCCCCCCCCCCCCCCC)C=C2,112
23023,O=C(OC)C1=CC(N)=CC(OC)=C1[N+]([O-])=O,112
23024,CC([N+]([O-])=O)C(C1=CC=CC=C1)/C(C)=C(C2=CC=CC=C2)\N3CCOCC3,112
23025,O=[N+](C1=C([N+]([O-])=O)C=C(N(C(C)=O)[N+]([O-])=O)C(NC(C)=O)=C1)[O-],112
23026,O=[N+](CC(C1=CC=CC=C1)/C(C)=C(C2=CC=CC=C2)/N3CCOCC3)[O-],112
23027,O=C(C1=NC=NN1CC2=CC=CC=C2[N+]([O-])=O)OC,112
23028,O=C(N)C1=CC([N+]([O-])=O)=CC=C1N(CCCC)CCCC,112
23029,O=C(N(C1=CC=C(C#N)C=C1)N=O)NC2=CC=C(OC)C=C2,112
23030,CC(OC(C1N(N=O)CCCN1N=O)C2=CC=CC=C2)=O,112
23031,CC(OC1=CC=C([N+]([O-])=O)C=C1)(C)C(N2CCN(C)CC2)=O,112
23032,O=[N+](C1=CC=CC=C1N2N=CC=C2N3C=CC=C3)[O-],112
23033,CCCCCCCCC/N=C/C1=CC=C([N+]([O-])=O)O1,112
23034,O=C(N(CC)C1=CC=CC=C1NCC)C2=CC=C([N+]([O-])=O)C=C2,112
23035,O=C(O[C@H]1[C@H](OC(C)=O)CCCC1)C2=CC=C([N+]([O-])=O)C=C2,112
23036,N#CC(N=NC1=CC=C([N+]([O-])=O)C=C1)(C(C)(C)C)C#N,112
23037,CC#CC(C(OC)=O)=NNC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O,112
23038,O=C1OC(C(C2=CC=CC=C2)CC(C3=CC=C(OC)C=C3)=NNC4=CC=C([N+]([O-])=O)C=C4[N+]([O-])=O)C5=C1C=CC=C5,112
23039,O=[N+](C1=CC(C2=CC=CN=C2)=NO1)[O-],112
23040,O=C([C@H]1N(C)C2=C(C([N+]([O-])=O)=C(C)C=C2)C[C@H]1C(OC)=O)OC,112
23041,C=C[C@H]1CC=CC[C@H]1/C=N/NC2=CC=C([N+]([O-])=O)C=C2[N+]([O-])=O,112
23042,CCCOC1=NN(C2=CC=C([N+]([O-])=O)C=C2)C=N1,112
23043,O=C(OC1N(C2(C3=CC=CC=C3)CN(N=O)C2)CC1C4=CC=CC=C4)C,112
23044,C[C@@]12CC=C(C)C[C@]1([H])C[C@@H](C(C)=C)C/C2=N\NC3=CC=C([N+]([O-])=O)C=C3[N+]([O-])=O,112
23045,O=C(O[C@@H]([C@@H]1OC2(CCCCC2)OC1)/C=C/C)C3=CC=C([N+]([O-])=O)C([N+]([O-])=O)=C3,112
23046,O=C(OC([C@H]1CC[C@@]2(C)CCCC[C@]12[H])(C)C)C3=CC=C([N+]([O-])=O)C=C3,112
23047,O=C(O[C@H]1C[C@](C2)([H])C[C@@H](COC)C[C@]2([H])C1)C3=CC=C([N+]([O-])=O)C=C3,112
23048,O=[N+](C1=CC=C(N/N=C/CC(CC2=CC=CC=C2)CC3=CC=CC=C3)C([N+]([O-])=O)=C1)[O-],112
23049,O=C1O[C@]2([H])[C@]([C@@H](OC)C[C@H](NC3=NC=NC=N3)[C@H]2O[C@@H]4[C@H](NC5=CC=C([N+]([O-])=O)C=C5[N+]([O-])=O)CC[C@@H](CNC6=CC=C([N+]([O-])=O)C=C6[N+]([O-])=O)O4)([H])N1C,112
23050,O=C(N(CC)C1=C2C=CC=CC2=CC=C1)C3=CC=C([N+]([O-])=O)C=C3,112
23051,O=C1C(C)(C)C[C@@]2([H])[C@]([C@H]3ON=O)(C)CCC[C@]3(C)[C@@]12[H],112
23052,O=C(OC1(C)CC=CC1)C2=CC=C([N+]([O-])=O)C=C2,112
23053,O=C(O[C@@H]1[C@H](C(C)C[N+]([O-])=O)CCCC1)C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2,112
23054,O=[N+](C1=CC=CC=C1N/N=C(C)/CCN2CCN(C3=CC=C(OC)C=C3)CC2)[O-],112
23055,O=[N+](C1=C(C#N)N(C)C(C(C)=O)=C1)[O-],112
23056,O=C(OC)C1=CC([N+]([O-])=O)=CC=C1C2=CC=C(C34CC5CC(C4)CC(C5)C3)C=C2,112
23057,CC(OC1=CC(C(C2=CC=CC=C2)C3=CC=CC=C3)=CC=C1[N+]([O-])=O)(C)C,112
23058,O=[N+](C1C(NC)C(C2=C3C=CC=CC3=CC=C2)N(C)C1C4=C5C=CC=CC5=CC=C4)[O-],112
23059,CC(C)C[C@@H](C(N)=O)N(CCOC1=NC(NCC=C)=NC(N[C@H](C2=C3C=CC=CC3=CC=C2)C)=N1)C(C4=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C4)=O,112
23060,O=C(C1=CC=C([N+]([O-])=O)C=C1)C(CC2([N+]([O-])=O)CCCCC2)CC3([N+]([O-])=O)CCCCC3,112
23061,O=[N+](C1=CC=CC=C1C(N(C)C)C#CC2=CC=CC=C2)[O-],112
23062,O=[N+](C1=CC=C(N=NC2=CC=C(N3CCOCCOCCN(C4=CC=CC=C4OC)CCOCCOCC3)C(OC)=C2)C=C1)[O-],112
23063,O=[N+](C1=CC=C(C2=NC(CCN3CCCCC3)=NO2)C=C1)[O-],112
23064,O=[N+](C1=CC=CC=C1C=N[C@H]2[C@H](N=CC3=CC=CC=C3[N+]([O-])=O)CCCC2)[O-],112
23065,O=[N+](C1=CC=C(C=C1)CC2(OC)N=NN=N2)[O-],112
23066,C[C@H](N1C(N(C)C(C([N+]([O-])=O)=C1)=O)=O)C(OC)=O,112
23067,O=C(C1=CC=CN1C2=CC=CC=C2[N+]([O-])=O)NCC,112
23068,O=[N+](C1=CC=C(N2CCN(C)CC2)C=C1NC3CC3)[O-],112
23069,O=C1N(C2=CC=CC=C2[N+]([O-])=O)NN=C1C3=CC=CC=C3,112
23070,O=C(OC)C(N(C(C(NCC1=CC=CC=C1)=O)=O)C2=CC=C([N+]([O-])=O)C=C2)C(C(OC)=O)=C=NC(C)(C)C,112
23071,O=C(NC1=CC2=C(C=C1)CCN(C(C3=CC=CC=C3[N+]([O-])=O)=O)C2C4=CC=CC=C4)C5=CC=C([N+]([O-])=O)C=C5,112
23072,O=[N+](C=C1NCCN1CCC2=CC=CC=C2)[O-],112
23073,NC(O[C@H](C1=CC=C([N+]([O-])=O)C=C1)C=C)=O,112
23074,O=[N+](C1=C(N[C@@H](C)C2=CC=CC=C2)N=C3C=CC=CN31)[O-],112
23075,O=[N+](C1=CC(N(C)N=O)=NC(C)=C1)[O-],112
23076,O=C(OC1=C(C)C=C(C)CC1)C2=CC=C([N+]([O-])=O)C=C2,112
23077,O=[N+](CC1=CC(N2CCCCC2)=CC(CC3=CC=CC=C3)=N1)[O-],112
23078,O=C(O[C@H]1CC[C@]12C3(CCC2)CCCC3)C4=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C4,112
23079,O=[N+](C1=C2C=CC=CC2=C(N(C34CCCN3CCC4)C)C5=CC=CC=C15)[O-],112
23080,C=C(C1=CC=C([N+]([O-])=O)C=C1)CC(C2=CC=CC=C2)C3=CC=CC=C3,112
23081,O=C(N(CC)CC)C1=NC(C)=C([N+]([O-])=O)C(C(NCCCN2N=CN=C2)=O)=N1,112
23082,O=C(NC1=CC=CC=C1)COC(CCCC)CC([N+]([O-])=O)C,112
23083,O=C1OC(C2=CC=CC([N+]([O-])=O)=C2)(C)C=C1,112
23084,C=CC1=C([N+]([O-])=O)C=C(OC)C2=C1C=CN2C,112
23085,O=[N+](C1=C(OCC2=CC=C(OC)C=C2)N=CN=C1C3=CC=CO3)[O-],112
23086,O=C1N(CCCCCCCCCCOC2=C(C)C=C([N+]([O-])=O)C=C2C)C(C3=C1C=CC=C3)=O,112
23087,N#CC(C1(CC=C)C(N(CC)C2=C1C=C([N+]([O-])=O)C=C2)=O)(CC=C)C#N,112
23088,N#CC1=C(NC(C2CCCCC2)=O)N(C3=CC=C([N+]([O-])=O)C=C3[N+]([O-])=O)N=C1,112
23089,O=[N+](C1=CN2C(OC[C@@H](OCC3=CC=CC(C4=CC=NC=C4)=C3)C2)=N1)[O-],112
23090,O=[N+](C1=CC=C(C#C)C(N2C=CC=C2)=C1)[O-],112
23091,O=[N+](C1=CC=CC=C1COC2=NNC=C2)[O-],112
23092,O=C(OC1=CC2=C(CCC2)C=C1C)C3=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C3,112
23093,O=[N+](/C=C/C1=C(C(OC)=C(OC)C(OC)=C1)/C=C/C2=CC=C3C=CC=CC3=C2)[O-],112
23094,O=[N+](C1=CC=C(C([N+]([O-])=O)=C1)C=NC2=CC(C3=CC=CC=C3)=CC=C2)[O-],112
23095,O=[N+](C1=CC=C(C=C1)C=NN(C)C2=CC=CC=C2)[O-],112
23096,N#CC(C(C1=CC=CC=C1)CC=C)(CC2=CC=C([N+]([O-])=O)C=C2)C#N,112
23097,O=[N+](C1=CC(C)=C(N=C(C)OC23CCCC3)C2=C1C)[O-],112
23098,O=NC1=C(N2CCOCC2)N=C(NCC3=CC=CC=C3)N=C1N4CCOCC4,112
23099,NC1=C([N+]([O-])=O)C(OC)=NC=C1[N+]([O-])=O,112
23100,O=C(C(N(C1=CC=C(OC)C=C1)C(C=CC2=CC=CC=C2)N3C4=CC=CC=C4[N+]([O-])=O)=C(C(OC)=O)C3=O)OC,112
23101,O=[N+](C1=CC=C(NN=C(C2CC2)C3CC3)C=C1)[O-],112
23102,O=[N+](C1=CC(N2N=NC(CNC3=CC=C4N=C(C5=CC=CC=C5)C(C6=CC=CC=C6)=NC4=C3)=C2)=CC=C1)[O-],112
